USERS_ID,SUBMITTED_TIMESTAMP,PK_ID,NAME_FIELD,PATH,
88118,09-SEP-20 03.56.36.076000000 PM,1117853,19.jpg,http://52.252.6.133/suite/repository/workspace/Users/88118/Assessment Attempt Attachments/21739025/254484/19.jpg,Success
173047,09-SEP-20 03.56.34.320000000 PM,1117868,Vocaroo 09 Sep 2020 11_55_28 EDT 185mbwsAn8GW.mp3,http://52.252.6.133/suite/repository/workspace/Users/173047/Assessment Attempt Attachments/21745362/277927/Vocaroo 09 Sep 2020 11_55_28 EDT 185mbwsAn8GW.mp3,Success
172049,09-SEP-20 03.55.41.326000000 PM,1117867,rubric.jpg,http://52.252.6.133/suite/repository/workspace/Users/172049/Assessment Attempt Attachments/21744509/459642/rubric.jpg,Success
178964,09-SEP-20 03.55.26.868000000 PM,1117866,Activity Plan.pdf,http://52.252.6.133/suite/repository/workspace/Users/178964/Assessment Attempt Attachments/21733358/457115/Activity Plan.pdf,Success
148827,09-SEP-20 03.53.23.461000000 PM,1117861,narrative sheet rubric.pdf,http://52.252.6.133/suite/repository/workspace/Users/148827/Assessment Attempt Attachments/21745643/459642/narrative sheet rubric.pdf,Success
177553,09-SEP-20 03.52.56.028000000 PM,1117846,Doc1.docx,http://52.252.6.133/suite/repository/workspace/Users/177553/Assessment Attempt Attachments/21742864/451927/Doc1.docx,Success
178019,09-SEP-20 03.52.38.301000000 PM,1117859,WS2.EDHS.PE001.X.9 JOHN GARDNER ACTIVITY LOG.pdf,http://52.252.6.133/suite/repository/workspace/Users/178019/Assessment Attempt Attachments/21745105/457115/WS2.EDHS.PE001.X.9 JOHN GARDNER ACTIVITY LOG.pdf,Success
178019,09-SEP-20 03.52.38.301000000 PM,1117837,WS1.EDHS.PE001.X.9 JOHN GARDNER.pdf,http://52.252.6.133/suite/repository/workspace/Users/178019/Assessment Attempt Attachments/21745105/457115/WS1.EDHS.PE001.X.9 JOHN GARDNER.pdf,Success
135015,09-SEP-20 03.52.37.561000000 PM,1117858,ZoomInstaller.exe,http://52.252.6.133/suite/repository/workspace/Users/135015/Assessment Attempt Attachments/21745774/440498/ZoomInstaller.exe,Success
153793,09-SEP-20 03.52.30.033000000 PM,1117860,WS1.EDHS.PE001.X.9.pdf,http://52.252.6.133/suite/repository/workspace/Users/153793/Assessment Attempt Attachments/21745253/457115/WS1.EDHS.PE001.X.9.pdf,500
169980,09-SEP-20 03.52.09.899000000 PM,1117857,dream pdf.pdf,http://52.252.6.133/suite/repository/workspace/Users/169980/Assessment Attempt Attachments/21745666/459642/dream pdf.pdf,Success
172616,09-SEP-20 03.50.06.242000000 PM,1117854,Autobiographical short story .docx,http://52.252.6.133/suite/repository/workspace/Users/172616/Assessment Attempt Attachments/21745646/354814/Autobiographical short story .docx,Success
170436,09-SEP-20 03.49.34.506000000 PM,1117852,How To Be a Good Listener Briana Petit 09-92-020 English.docx,http://52.252.6.133/suite/repository/workspace/Users/170436/Assessment Attempt Attachments/21739604/427507/How To Be a Good Listener Briana Petit 09-92-020 English.docx,Success
71763,09-SEP-20 03.48.59.209000000 PM,1117764,Active Listening Guide.jpg,http://52.252.6.133/suite/repository/workspace/Users/71763/Assessment Attempt Attachments/21744049/427507/Active Listening Guide.jpg,Success
71763,09-SEP-20 03.48.59.209000000 PM,1117850,Active Listening Guide.jpg,http://52.252.6.133/suite/repository/workspace/Users/71763/Assessment Attempt Attachments/21744049/427507/Active Listening Guide.jpg,Success
175210,09-SEP-20 03.47.50.048000000 PM,1117847,BIO1-Scientific-Method_Taxonomy-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/175210/Assessment Attempt Attachments/21745242/390154/BIO1-Scientific-Method_Taxonomy-Worksheet.pdf,Success
175210,09-SEP-20 03.47.50.048000000 PM,1117849,BIO1-Scientific-Method_HierarchyOfChoice-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/175210/Assessment Attempt Attachments/21745242/390155/BIO1-Scientific-Method_HierarchyOfChoice-Worksheet.pdf,Success
175210,09-SEP-20 03.47.50.048000000 PM,1117848,BIO1-Scientific-Method_Taxonomic Hierarchy-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/175210/Assessment Attempt Attachments/21745242/390289/BIO1-Scientific-Method_Taxonomic Hierarchy-Worksheet.pdf,Success
73865,09-SEP-20 03.45.57.953000000 PM,1117844,College_ROI_External_Investigation_Worksheet - Google Docs.pdf,http://52.252.6.133/suite/repository/workspace/Users/73865/Assessment Attempt Attachments/21744676/425507/College_ROI_External_Investigation_Worksheet - Google Docs.pdf,Success
178485,09-SEP-20 03.45.50.484000000 PM,1117843,BIO1-Scientific-Method_HierarchyOfChoice-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/178485/Assessment Attempt Attachments/21745436/390155/BIO1-Scientific-Method_HierarchyOfChoice-Worksheet.pdf,Success
178485,09-SEP-20 03.45.50.484000000 PM,1117838,BIO1-Scientific-Method_Taxonomy-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/178485/Assessment Attempt Attachments/21745436/390154/BIO1-Scientific-Method_Taxonomy-Worksheet.pdf,Success
178485,09-SEP-20 03.45.50.484000000 PM,1117842,BIO1-Scientific-Method_Taxonomic Hierarchy-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/178485/Assessment Attempt Attachments/21745436/390289/BIO1-Scientific-Method_Taxonomic Hierarchy-Worksheet.pdf,Success
176523,09-SEP-20 03.44.50.451000000 PM,1117836,The challenge.docx,http://52.252.6.133/suite/repository/workspace/Users/176523/Assessment Attempt Attachments/21744071/459646/The challenge.docx,Success
176523,09-SEP-20 03.44.50.451000000 PM,1117762,RUB.EDHS.2019.ELA.X.118.pdf,http://52.252.6.133/suite/repository/workspace/Users/176523/Assessment Attempt Attachments/21744071/459646/RUB.EDHS.2019.ELA.X.118.pdf,Success
108503,09-SEP-20 03.44.33.215000000 PM,1117832,WS1.EDHS.PE001.X.9.pdf,http://52.252.6.133/suite/repository/workspace/Users/108503/Assessment Attempt Attachments/21744411/457115/WS1.EDHS.PE001.X.9.pdf,Success
108503,09-SEP-20 03.44.33.215000000 PM,1117834,WS2.EDHS.PE001.X.9.pdf,http://52.252.6.133/suite/repository/workspace/Users/108503/Assessment Attempt Attachments/21744411/457115/WS2.EDHS.PE001.X.9.pdf,Success
177019,09-SEP-20 03.44.27.206000000 PM,1117835,My First Basketball Game By_ Jason Clymer.docx,http://52.252.6.133/suite/repository/workspace/Users/177019/Assessment Attempt Attachments/21739880/354814/My First Basketball Game By_ Jason Clymer.docx,Success
142203,09-SEP-20 03.43.36.708000000 PM,1117830,Auto Narritive.pdf,http://52.252.6.133/suite/repository/workspace/Users/142203/Assessment Attempt Attachments/21743318/354828/Auto Narritive.pdf,Success
119105,09-SEP-20 03.43.33.899000000 PM,1117831,narrative_essay_AE.docx,http://52.252.6.133/suite/repository/workspace/Users/119105/Assessment Attempt Attachments/21639278/459646/narrative_essay_AE.docx,Success
177028,09-SEP-20 03.40.48.184000000 PM,1117827,image.jpg,http://52.252.6.133/suite/repository/workspace/Users/177028/Assessment Attempt Attachments/21730046/427404/image.jpg,Success
177710,09-SEP-20 03.39.51.265000000 PM,1117820,Kami Export - Campbells_Archetypes_Worksheet_Step2.pdf,http://52.252.6.133/suite/repository/workspace/Users/177710/Assessment Attempt Attachments/21745076/408698/Kami Export - Campbells_Archetypes_Worksheet_Step2.pdf,Success
175291,09-SEP-20 03.38.39.482000000 PM,1117821,Untitled document.pdf,http://52.252.6.133/suite/repository/workspace/Users/175291/Assessment Attempt Attachments/21744904/427453/Untitled document.pdf,Success
170605,09-SEP-20 03.38.24.307000000 PM,1117818,Autobiography Outline- English.docx,http://52.252.6.133/suite/repository/workspace/Users/170605/Assessment Attempt Attachments/21743890/354813/Autobiography Outline- English.docx,500
178618,09-SEP-20 03.38.11.125000000 PM,1117815,Screen Shot 2020-09-09 at 11.34.26 AM.png,http://52.252.6.133/suite/repository/workspace/Users/178618/Assessment Attempt Attachments/21744858/390155/Screen Shot 2020-09-09 at 11.34.26 AM.png,Success
178618,09-SEP-20 03.38.11.125000000 PM,1117808,Screen Shot 2020-09-09 at 11.33.47 AM.png,http://52.252.6.133/suite/repository/workspace/Users/178618/Assessment Attempt Attachments/21744858/390154/Screen Shot 2020-09-09 at 11.33.47 AM.png,Success
178618,09-SEP-20 03.38.11.125000000 PM,1117816,Screen Shot 2020-09-09 at 11.34.57 AM.png,http://52.252.6.133/suite/repository/workspace/Users/178618/Assessment Attempt Attachments/21744858/390289/Screen Shot 2020-09-09 at 11.34.57 AM.png,Success
147005,09-SEP-20 03.37.19.153000000 PM,1117814,lol.docx,http://52.252.6.133/suite/repository/workspace/Users/147005/Assessment Attempt Attachments/21739541/371257/lol.docx,Success
151379,09-SEP-20 03.36.55.042000000 PM,1117812,Untitled document (1).docx,http://52.252.6.133/suite/repository/workspace/Users/151379/Assessment Attempt Attachments/21744976/434989/Untitled document (1).docx,Success
103361,09-SEP-20 03.36.31.703000000 PM,1117809,AutobiographicalNarrative_Template.pages,http://52.252.6.133/suite/repository/workspace/Users/103361/Assessment Attempt Attachments/21744198/354687/AutobiographicalNarrative_Template.pages,500
175834,09-SEP-20 03.36.12.800000000 PM,1117755,IMG_8973.HEIC,http://52.252.6.133/suite/repository/workspace/Users/175834/Assessment Attempt Attachments/21738675/332039/IMG_8973.HEIC,Success
175834,09-SEP-20 03.36.12.800000000 PM,1117807,IMG_8974.HEIC,http://52.252.6.133/suite/repository/workspace/Users/175834/Assessment Attempt Attachments/21738675/68433/IMG_8974.HEIC,Success
175834,09-SEP-20 03.36.12.800000000 PM,1117705,IMG_8970.HEIC,http://52.252.6.133/suite/repository/workspace/Users/175834/Assessment Attempt Attachments/21738675/68426/IMG_8970.HEIC,Success
175834,09-SEP-20 03.36.12.800000000 PM,1117654,IMG_8969.HEIC,http://52.252.6.133/suite/repository/workspace/Users/175834/Assessment Attempt Attachments/21738675/432644/IMG_8969.HEIC,Success
175834,09-SEP-20 03.36.12.800000000 PM,1117757,IMG_8971.PNG,http://52.252.6.133/suite/repository/workspace/Users/175834/Assessment Attempt Attachments/21738675/332039/IMG_8971.PNG,Success
174748,09-SEP-20 03.35.30.818000000 PM,1117803,Heros_Journey_Diagram_Worksheet_Step3.pdf,http://52.252.6.133/suite/repository/workspace/Users/174748/Assessment Attempt Attachments/21743550/408744/Heros_Journey_Diagram_Worksheet_Step3.pdf,500
172534,09-SEP-20 03.35.03.119000000 PM,1117692,6.jpg,http://52.252.6.133/suite/repository/workspace/Users/172534/Assessment Attempt Attachments/21742259/39631/6.jpg,Success
172534,09-SEP-20 03.35.03.119000000 PM,1117717,9.png,http://52.252.6.133/suite/repository/workspace/Users/172534/Assessment Attempt Attachments/21742259/253676/9.png,Success
172534,09-SEP-20 03.35.03.119000000 PM,1117756,13.jpg,http://52.252.6.133/suite/repository/workspace/Users/172534/Assessment Attempt Attachments/21742259/253685/13.jpg,Success
172534,09-SEP-20 03.35.03.119000000 PM,1117797,16.jpg,http://52.252.6.133/suite/repository/workspace/Users/172534/Assessment Attempt Attachments/21742259/39716/16.jpg,Success
172534,09-SEP-20 03.35.03.119000000 PM,1117667,3.jpg,http://52.252.6.133/suite/repository/workspace/Users/172534/Assessment Attempt Attachments/21742259/39627/3.jpg,Success
172534,09-SEP-20 03.35.03.119000000 PM,1117738,10.jpg,http://52.252.6.133/suite/repository/workspace/Users/172534/Assessment Attempt Attachments/21742259/253680/10.jpg,Success
142756,09-SEP-20 03.33.29.451000000 PM,1117800,image.jpg,http://52.252.6.133/suite/repository/workspace/Users/142756/Assessment Attempt Attachments/21743203/410434/image.jpg,Success
172381,09-SEP-20 03.32.07.678000000 PM,1117788,physical fitness challenge.PDF,http://52.252.6.133/suite/repository/workspace/Users/172381/Assessment Attempt Attachments/21744072/316945/physical fitness challenge.PDF,Success
175196,09-SEP-20 03.31.28.528000000 PM,1117798,Campbells_Archetypes_Worksheet_Step2.pdf,http://52.252.6.133/suite/repository/workspace/Users/175196/Assessment Attempt Attachments/21744524/408698/Campbells_Archetypes_Worksheet_Step2.pdf,Success
176092,09-SEP-20 03.29.10.447000000 PM,1117790,(2) Campbells_Archetypes_Worksheet_Step2.pdf,http://52.252.6.133/suite/repository/workspace/Users/176092/Assessment Attempt Attachments/21744355/408698/(2) Campbells_Archetypes_Worksheet_Step2.pdf,Success
170421,09-SEP-20 03.28.52.244000000 PM,1117789,Career Plan Template.pdf,http://52.252.6.133/suite/repository/workspace/Users/170421/Assessment Attempt Attachments/21744658/445439/Career Plan Template.pdf,Success
169977,09-SEP-20 03.28.35.587000000 PM,1117787,Pursuasive.docx,http://52.252.6.133/suite/repository/workspace/Users/169977/Assessment Attempt Attachments/21721616/459638/Pursuasive.docx,Success
179481,09-SEP-20 03.27.59.145000000 PM,1117785,Report (1).docx,http://52.252.6.133/suite/repository/workspace/Users/179481/Assessment Attempt Attachments/21731070/459644/Report (1).docx,Success
172410,09-SEP-20 03.27.48.695000000 PM,1117784,BIO1-Scientific-Method_HierarchyOfChoice-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/172410/Assessment Attempt Attachments/21744533/390289/BIO1-Scientific-Method_HierarchyOfChoice-Worksheet.pdf,Success
172410,09-SEP-20 03.27.48.695000000 PM,1117786,BIO1-Scientific-Method_HierarchyOfChoice-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/172410/Assessment Attempt Attachments/21744533/390155/BIO1-Scientific-Method_HierarchyOfChoice-Worksheet.pdf,Success
172410,09-SEP-20 03.27.48.695000000 PM,1117783,BIO1-Scientific-Method_Taxonomic Hierarchy-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/172410/Assessment Attempt Attachments/21744533/390154/BIO1-Scientific-Method_Taxonomic Hierarchy-Worksheet.pdf,Success
178745,09-SEP-20 03.27.37.989000000 PM,1117752,RhetoricalSpeechExternalInvestigationWorksheet-HTomblin L4.pdf,http://52.252.6.133/suite/repository/workspace/Users/178745/Assessment Attempt Attachments/21744076/427449/RhetoricalSpeechExternalInvestigationWorksheet-HTomblin L4.pdf,Success
86981,09-SEP-20 03.27.05.854000000 PM,1117441,253FC725-8B6A-4048-82B5-479CEB89A7D3.jpeg,http://52.252.6.133/suite/repository/workspace/Users/86981/Assessment Attempt Attachments/21738021/445437/253FC725-8B6A-4048-82B5-479CEB89A7D3.jpeg,Success
86981,09-SEP-20 03.27.05.854000000 PM,1117782,test.pdf,http://52.252.6.133/suite/repository/workspace/Users/86981/Assessment Attempt Attachments/21738021/445438/test.pdf,Success
172699,09-SEP-20 03.25.55.257000000 PM,1117780,CAREER2.pdf,http://52.252.6.133/suite/repository/workspace/Users/172699/Assessment Attempt Attachments/21744436/445439/CAREER2.pdf,Success
172699,09-SEP-20 03.25.55.257000000 PM,1117778,CAREER1.pdf,http://52.252.6.133/suite/repository/workspace/Users/172699/Assessment Attempt Attachments/21744436/445439/CAREER1.pdf,Success
143247,09-SEP-20 03.25.30.543000000 PM,1117751,Mural-Design_Action_Project_Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/143247/Assessment Attempt Attachments/21744090/427409/Mural-Design_Action_Project_Worksheet.pdf,Success
91915,09-SEP-20 03.25.30.500000000 PM,1117777,Doc1.docx,http://52.252.6.133/suite/repository/workspace/Users/91915/Assessment Attempt Attachments/21743644/427507/Doc1.docx,Success
174951,09-SEP-20 03.23.52.379000000 PM,1117772,AutobiographicalNarrative_Template.docx,http://52.252.6.133/suite/repository/workspace/Users/174951/Assessment Attempt Attachments/21743831/354687/AutobiographicalNarrative_Template.docx,Success
172784,09-SEP-20 03.23.04.983000000 PM,1117726,1BD37001-4D01-4881-B3EC-0F94D5D3314D.jpeg,http://52.252.6.133/suite/repository/workspace/Users/172784/Assessment Attempt Attachments/21739898/45937/1BD37001-4D01-4881-B3EC-0F94D5D3314D.jpeg,Success
172784,09-SEP-20 03.23.04.983000000 PM,1117695,8DCFB4A3-0280-4BF2-9A48-0825CE2FB1B1.jpeg,http://52.252.6.133/suite/repository/workspace/Users/172784/Assessment Attempt Attachments/21739898/38700/8DCFB4A3-0280-4BF2-9A48-0825CE2FB1B1.jpeg,Success
170093,09-SEP-20 03.22.49.414000000 PM,1117771,Life Skills Fire Fighter Interview.docx,http://52.252.6.133/suite/repository/workspace/Users/170093/Assessment Attempt Attachments/21727609/434987/Life Skills Fire Fighter Interview.docx,Success
177118,09-SEP-20 03.22.29.486000000 PM,1117769,RUB.EDHS.2019.ELA.X.118.pdf,http://52.252.6.133/suite/repository/workspace/Users/177118/Assessment Attempt Attachments/21743934/459642/RUB.EDHS.2019.ELA.X.118.pdf,Success
170326,09-SEP-20 03.22.26.856000000 PM,1117768,Real-Life_Heroes_Worksheet_Step4.pdf,http://52.252.6.133/suite/repository/workspace/Users/170326/Assessment Attempt Attachments/21742728/408750/Real-Life_Heroes_Worksheet_Step4.pdf,Success
171166,09-SEP-20 03.22.05.126000000 PM,1117765,EDHS.2015.Concpt.SC.X.25(1).pdf,http://52.252.6.133/suite/repository/workspace/Users/171166/Assessment Attempt Attachments/21677061/337537/EDHS.2015.Concpt.SC.X.25(1).pdf,Success
177364,09-SEP-20 03.21.47.401000000 PM,1117767,BIO1-Scientific-Method_Unify-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/177364/Assessment Attempt Attachments/21740988/390153/BIO1-Scientific-Method_Unify-Worksheet.pdf,Success
177364,09-SEP-20 03.21.47.401000000 PM,1117636,BIO1-Scientific-Method_Video-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/177364/Assessment Attempt Attachments/21740988/390152/BIO1-Scientific-Method_Video-Worksheet.pdf,500
171925,09-SEP-20 03.21.03.230000000 PM,1116101,Vocaroo 08 Sep 2020 10_43_55 EDT 1mE2CyD4b4l7.mp3,http://52.252.6.133/suite/repository/workspace/Users/171925/Assessment Attempt Attachments/21663118/327672/Vocaroo 08 Sep 2020 10_43_55 EDT 1mE2CyD4b4l7.mp3,500
171925,09-SEP-20 03.21.03.230000000 PM,1116164,Vocaroo 08 Sep 2020 10_43_55 EDT 1mE2CyD4b4l7.mp3,http://52.252.6.133/suite/repository/workspace/Users/171925/Assessment Attempt Attachments/21663118/327672/Vocaroo 08 Sep 2020 10_43_55 EDT 1mE2CyD4b4l7.mp3,500
171925,09-SEP-20 03.21.03.230000000 PM,1116163,Vocaroo 08 Sep 2020 11_07_10 EDT 1eSaKm3GTe2m.mp3,http://52.252.6.133/suite/repository/workspace/Users/171925/Assessment Attempt Attachments/21663118/327672/Vocaroo 08 Sep 2020 11_07_10 EDT 1eSaKm3GTe2m.mp3,500
172010,09-SEP-20 03.20.53.216000000 PM,1117761,872181EF-A7A1-4509-B4C3-8C19AF62ABF5.png,http://52.252.6.133/suite/repository/workspace/Users/172010/Assessment Attempt Attachments/21741688/354829/872181EF-A7A1-4509-B4C3-8C19AF62ABF5.png,Success
172010,09-SEP-20 03.20.53.216000000 PM,1117760,04663826-5D08-444D-B693-6420C7C3B841.png,http://52.252.6.133/suite/repository/workspace/Users/172010/Assessment Attempt Attachments/21741688/354829/04663826-5D08-444D-B693-6420C7C3B841.png,Success
175111,09-SEP-20 03.20.15.581000000 PM,1117754,The American Robin Biology.pdf,http://52.252.6.133/suite/repository/workspace/Users/175111/Assessment Attempt Attachments/21742689/390158/The American Robin Biology.pdf,Success
