USERS_ID,SUBMITTED_TIMESTAMP,PK_ID,ROOT_RESOURCE_ID,NAME_FIELD,PATH,VERSION_NUMBER,DESCRIPTION,LOAD_ID,IS_ACTIVE
172644,14-SEP-20 05.28.00.984000000 PM,1123654,,image.jpg,http://52.252.6.133/suite/repository/workspace/Users/172644/Assessment Attempt Attachments/21745997/253685/image.jpg,,,,T
172644,14-SEP-20 05.28.00.984000000 PM,1123663,,image.jpg,http://52.252.6.133/suite/repository/workspace/Users/172644/Assessment Attempt Attachments/21745997/39715/image.jpg,,,,T
178697,14-SEP-20 05.27.07.077000000 PM,1123667,,AutobiographicalNarrative_Template.pdf,http://52.252.6.133/suite/repository/workspace/Users/178697/Assessment Attempt Attachments/21834414/354813/AutobiographicalNarrative_Template.pdf,,,,T
170453,14-SEP-20 05.27.02.987000000 PM,1123666,,Vocaroo 14 Sep 2020 13_17_56 EDT 1f1AaxXf5ML6.mp3,http://52.252.6.133/suite/repository/workspace/Users/170453/Assessment Attempt Attachments/21827189/327824/Vocaroo 14 Sep 2020 13_17_56 EDT 1f1AaxXf5ML6.mp3,,,,T
175980,14-SEP-20 05.26.41.241000000 PM,1123647,,Heros_Journey_External_Investigation_Worksheet.pdf ela,http://52.252.6.133/suite/repository/workspace/Users/175980/Assessment Attempt Attachments/21834972/408751/Heros_Journey_External_Investigation_Worksheet.pdf ela,,,,T
177946,14-SEP-20 05.23.39.229000000 PM,1123650,,Vocaroo 14 Sep 2020 13_22_22 EDT 14Z717YnHeuY.mp3,http://52.252.6.133/suite/repository/workspace/Users/177946/Assessment Attempt Attachments/21752269/382060/Vocaroo 14 Sep 2020 13_22_22 EDT 14Z717YnHeuY.mp3,,,,T
175854,14-SEP-20 05.23.00.654000000 PM,1123645,,image.jpg,http://52.252.6.133/suite/repository/workspace/Users/175854/Assessment Attempt Attachments/21797049/354829/image.jpg,,,,T
175854,14-SEP-20 05.23.00.654000000 PM,1123648,,(2) image.jpg,http://52.252.6.133/suite/repository/workspace/Users/175854/Assessment Attempt Attachments/21797049/354829/(2) image.jpg,,,,T
131006,14-SEP-20 05.22.48.796000000 PM,1123646,,english 4 p.docx,http://52.252.6.133/suite/repository/workspace/Users/131006/Assessment Attempt Attachments/21750603/427507/english 4 p.docx,,,,T
169717,14-SEP-20 05.22.35.582000000 PM,1123628,,AutobiographicalNarrative_Template.docx,http://52.252.6.133/suite/repository/workspace/Users/169717/Assessment Attempt Attachments/21832811/354813/AutobiographicalNarrative_Template.docx,,,,T
171877,14-SEP-20 05.22.09.510000000 PM,1123643,,AutobiographicalNarrative_Template.docx,http://52.252.6.133/suite/repository/workspace/Users/171877/Assessment Attempt Attachments/21834353/354813/AutobiographicalNarrative_Template.docx,,,,T
180241,14-SEP-20 05.21.52.944000000 PM,1123638,,english.jpg,http://52.252.6.133/suite/repository/workspace/Users/180241/Assessment Attempt Attachments/21834751/408744/english.jpg,,,,T
177584,14-SEP-20 05.21.44.373000000 PM,1120830,,k.pdf,http://52.252.6.133/suite/repository/workspace/Users/177584/Assessment Attempt Attachments/21776444/445438/k.pdf,,,,T
177584,14-SEP-20 05.21.44.373000000 PM,1120820,,Screenshot (3).png,http://52.252.6.133/suite/repository/workspace/Users/177584/Assessment Attempt Attachments/21776444/445437/Screenshot (3).png,,,,T
146338,14-SEP-20 05.20.32.821000000 PM,1123621,,Xerox Scan_09142020130020.pdf,http://52.252.6.133/suite/repository/workspace/Users/146338/Assessment Attempt Attachments/21777278/178525/Xerox Scan_09142020130020.pdf,,,,T
178329,14-SEP-20 05.20.30.886000000 PM,1123641,,BIO1-Scientific-Method_Unify-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/178329/Assessment Attempt Attachments/21822422/390153/BIO1-Scientific-Method_Unify-Worksheet.pdf,,,,T
178329,14-SEP-20 05.20.30.886000000 PM,1123571,,BIO1-Scientific-Method_Video-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/178329/Assessment Attempt Attachments/21822422/390152/BIO1-Scientific-Method_Video-Worksheet.pdf,,,,T
108729,14-SEP-20 05.18.22.842000000 PM,1123631,,Screen Shot 2020-09-14 at 1.17.52 PM.png,http://52.252.6.133/suite/repository/workspace/Users/108729/Assessment Attempt Attachments/21834657/459533/Screen Shot 2020-09-14 at 1.17.52 PM.png,,,,T
159752,14-SEP-20 05.17.49.370000000 PM,1123629,,Essay.docx,http://52.252.6.133/suite/repository/workspace/Users/159752/Assessment Attempt Attachments/21832902/459646/Essay.docx,,,,T
180331,14-SEP-20 05.13.31.851000000 PM,1123166,,Screenshot (71).png,http://52.252.6.133/suite/repository/workspace/Users/180331/Assessment Attempt Attachments/21827270/390152/Screenshot (71).png,,,,T
178744,14-SEP-20 05.12.34.856000000 PM,1123617,,Activity log.pdf,http://52.252.6.133/suite/repository/workspace/Users/178744/Assessment Attempt Attachments/21832933/457115/Activity log.pdf,,,,T
151921,14-SEP-20 05.12.23.629000000 PM,1123364,,BIO1-Scientific-Method_Video-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/151921/Assessment Attempt Attachments/21830682/390152/BIO1-Scientific-Method_Video-Worksheet.pdf,,,,T
151921,14-SEP-20 05.12.23.629000000 PM,1123616,,BIO1-Scientific-Method_Unify-Worksheet.pdf,http://52.252.6.133/suite/repository/workspace/Users/151921/Assessment Attempt Attachments/21830682/390153/BIO1-Scientific-Method_Unify-Worksheet.pdf,,,,T
